Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,componentnumber,strongcompnum,modularity_class
n567,sjingles1967,,true,"a:8:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""DvilleTAFEandET"";s:4:""name"";s:16:""Dville TAFE & ET"";s:2:""id"";i:787803433814269954;s:6:""id_str"";s:18:""787803433814269954"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""DuncanvilleISD"";s:4:""name"";s:15:""Duncanville ISD"";s:2:""id"";i:14328783;s:6:""id_str"";s:8:""14328783"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:32;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""Duncanville_HS"";s:4:""name"";s:14:""Duncanville HS"";s:2:""id"";i:3420889449;s:6:""id_str"";s:10:""3420889449"";s:7:""indices"";a:2:{i:0;i:33;i:1;i:48;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""dvilleCTE"";s:4:""name"";s:23:""Duncanville ISD CTE/CCR"";s:2:""id"";i:837394190183063555;s:6:""id_str"";s:18:""837394190183063555"";s:7:""indices"";a:2:{i:0;i:49;i:1;i:59;}}i:4;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""DvillePTECH"";s:4:""name"";s:18:""Duncanville P-TECH"";s:2:""id"";i:1167170583274184717;s:6:""id_str"";s:19:""1167170583274184717"";s:7:""indices"";a:2:{i:0;i:60;i:1;i:72;}}i:5;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""DHS_Leader"";s:4:""name"";s:16:""Michael McDonald"";s:2:""id"";i:771708581137657856;s:6:""id_str"";s:18:""771708581137657856"";s:7:""indices"";a:2:{i:0;i:73;i:1;i:84;}}i:6;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JavaunPrice"";s:4:""name"";s:12:""Javaun Price"";s:2:""id"";i:1149342168949121025;s:6:""id_str"";s:19:""1149342168949121025"";s:7:""indices"";a:2:{i:0;i:85;i:1;i:97;}}i:7;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""ShalontaePayne"";s:4:""name"";s:15:""Shalontae Payne"";s:2:""id"";i:848184084413071360;s:6:""id_str"";s:18:""848184084413071360"";s:7:""indices"";a:2:{i:0;i:98;i:1;i:113;}}}",1084354169094451200,87,167,40,2019-01-13 02:39:15,Loving life!!!,,,0,8,8,279,751,577
n568,jawdeeman,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""sallymcmanus"";s:4:""name"";s:13:""Sally McManus"";s:2:""id"";i:48624704;s:6:""id_str"";s:8:""48624704"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""PeterStrongSB"";s:4:""name"";s:12:""Peter Strong"";s:2:""id"";i:562701528;s:6:""id_str"";s:9:""562701528"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:28;}}}",473884752,5376,973,185,2012-01-25 07:39:28,"Belief to improve the environment and conditions of life, intervene in economic & social affairs, trade unions, democratic proportional represented government.",Downunder & loudest thunder,,0,2,2,0,753,554
n569,dvilleptech,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""DvilleTAFEandET"";s:4:""name"";s:16:""Dville TAFE & ET"";s:2:""id"";i:787803433814269954;s:6:""id_str"";s:18:""787803433814269954"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",1167170583274184717,266,142,82,2019-08-29 16:22:32,"Preparing students for in-demand careers through work-based learning & dual credit pathways that lead to CERTIFICATIONS, POSTSECONDARY CREDENTIALS & EMPLOYMENT!","Duncanville, TX",,4,7,11,279,611,577
n570,tafelinda,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""TafeEnterprise"";s:4:""name"";s:15:""TAFE Enterprise"";s:2:""id"";i:983494774819713030;s:6:""id_str"";s:18:""983494774819713030"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}}",357392928,145,293,77,2011-08-18 04:57:32,Industry Engagement Manager -TAFE NSW,Australia,,0,1,1,348,755,317
n571,traungena,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",442165878,58113,1742,1303,2011-12-20 15:36:38,"🖤💛❤️ my apology to and respect for First Nations - looking forward to a more just, egalitarian world - left of labor on matters of social justice - Keynesian",Kulin Nation,,0,0,0,349,756,318
n572,whterbbnadvocat,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",822060714080636931,286446,4268,6263,2017-01-19 07:38:42,"A 55 yr old disabled ex Uni-student, Critical Thinker, Born on and still live on Kaurna land. Interests Politic, Social Justice! Labor Left. Don't add to Lists!","Gawler, South Australia",,1,0,1,0,757,566
n573,ajw3080,,true,a:0:{},503133883,167,146,146,2012-02-25 10:10:13,,,,0,0,0,350,758,319
n574,qldprogressive,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""geoffrey_payne"";s:4:""name"";s:11:""Geoff Payne"";s:2:""id"";i:983508625;s:6:""id_str"";s:9:""983508625"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}}",114878082,128620,5148,5302,2010-02-16 17:18:21,"Australian Progressives Qld Senate candidate 2016 Love thy neighbours, everyone's entitled to their own opinion, lover of politics & horses ex VP Amex Japan.","City of Gold Coast Queensland ",,0,0,0,351,759,320
n575,lunar_aphrodite,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Trevor8Hobbs"";s:4:""name"";s:12:""Trevor Hobbs"";s:2:""id"";i:97777729;s:6:""id_str"";s:8:""97777729"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",65484074,58840,9335,10943,2009-08-13 18:17:38,🇦🇺Aussie multi-genre Author of strong female characters. Proud Mum & Grams of First Nation Children. Lefty. ALP Member. LOUD Australian! Horse Breeder. #BLM,Awabakal country (Australia),,0,0,0,352,760,321
n576,observerparafox,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",1015176926665703425,65152,317,512,2018-07-06 06:13:35,No yesterdays are ever wasted for those who give themselves to today - Brendan Behan  I don't rt paywalled stuff   Tree hugger..animal lover... Australia 💚,,,0,1,1,0,761,554
n577,ifreelydissent,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",195611518,7032,1500,323,2010-09-27 00:00:11,"Mum, feminist, skinny-chino sipping progressive, social democrat. Hate neoliberal trickle-up agenda & corporate control of govt. Want a people's revolution.","#always was, always will be",,0,0,0,353,762,322
n578,peter_donnelly,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",18593435,224182,2010,1392,2009-01-03 21:41:44,"🌹💧🍩🍩🐭 keywords: coffee, cycling, atheism, history, physics, baking, politics, coffee, beer, photography, physics, math, debussy, physic, coffee, beer, beer",,,0,4,4,0,763,554
n579,suzanne14085245,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",1355312058460332037,1923,653,266,2021-01-29 19:29:42,Suzanne Hartley same old girl this is a new account due to problems between Twitter and Android devices. Living on Awabakal Land,"Lambton, Newcastle",,0,1,1,0,764,554
n580,thespiritofbyby,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""phil_sec_mel"";s:4:""name"";s:14:""Phil Burg 🎀"";s:2:""id"";i:313697392;s:6:""id_str"";s:9:""313697392"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""NEILDav80815508"";s:4:""name"";s:11:""@NEILDavies"";s:2:""id"";i:1121282413496156160;s:6:""id_str"";s:19:""1121282413496156160"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:30;}}}",816897729880129536,26467,3926,1638,2017-01-05 01:42:50,"I am studying toward a BSc (Wildlife Conservation Biology) at Uni of Adelaide; I enjoy writing, gardening, & spending time with my adorable guinea pigs","Kaurna, Australia",,0,2,2,0,766,566
n581,dimunnings,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",1309977278135246849,13112,600,107,2020-09-26 18:05:24,,,,0,1,1,0,767,554
n582,mary_debrett,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""geoffrey_payne"";s:4:""name"";s:11:""Geoff Payne"";s:2:""id"";i:983508625;s:6:""id_str"";s:9:""983508625"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}}",21275466,16245,3665,2030,2009-02-18 23:24:14,Media/Comms academic with focus on #climatechange communication and #renewableenergy Views my own.,Australia,,0,0,0,354,768,323
n583,blue_jjay,,true,a:0:{},1097129829336379393,254,24,6,2019-02-17 08:45:09,passing thoughts of a barista/amateur sketch artist,"Sydney, New South Wales",,0,0,0,355,769,324
n584,abennett41,,true,"a:8:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""jackgalvin32"";s:4:""name"";s:11:""Jack Galvin"";s:2:""id"";i:2777279121;s:6:""id_str"";s:10:""2777279121"";s:7:""indices"";a:2:{i:0;i:188;i:1;i:201;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:202;i:1;i:216;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:217;i:1;i:230;}}i:4;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""rlong62"";s:4:""name"";s:11:""Robert Long"";s:2:""id"";i:265941093;s:6:""id_str"";s:9:""265941093"";s:7:""indices"";a:2:{i:0;i:231;i:1;i:239;}}i:5;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""maxsharks"";s:4:""name"";s:14:""maxine sharkey"";s:2:""id"";i:161609145;s:6:""id_str"";s:9:""161609145"";s:7:""indices"";a:2:{i:0;i:240;i:1;i:250;}}i:6;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""PhillipChadwick"";s:4:""name"";s:16:""Phillip Chadwick"";s:2:""id"";i:565249386;s:6:""id_str"";s:9:""565249386"";s:7:""indices"";a:2:{i:0;i:251;i:1;i:267;}}i:7;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Ingram10Lizi"";s:4:""name"";s:4:""LIZI"";s:2:""id"";i:3095724818;s:6:""id_str"";s:10:""3095724818"";s:7:""indices"";a:2:{i:0;i:268;i:1;i:281;}}}",1220309802,915,323,166,2013-02-25 21:59:42,,,,20,10,30,0,131,588
n585,nontieup,,true,a:0:{},818408233115127808,28196,494,1197,2017-01-09 05:45:02,imagine following me because you think i draw then BOOM 83 posts in a row of absolutely nothing but my thoughts,he/him + ehr/ihn BLM 19,,0,0,0,356,770,325
n586,jeancashmore,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""goclubby12"";s:4:""name"";s:13:""sandgroper 77"";s:2:""id"";i:1301814947958063104;s:6:""id_str"";s:19:""1301814947958063104"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:11;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""5bigred"";s:4:""name"";s:6:""Jo-Ann"";s:2:""id"";i:814306642535665666;s:6:""id_str"";s:18:""814306642535665666"";s:7:""indices"";a:2:{i:0;i:12;i:1;i:20;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""westaustralian"";s:4:""name"";s:19:""The West Australian"";s:2:""id"";i:26417909;s:6:""id_str"";s:8:""26417909"";s:7:""indices"";a:2:{i:0;i:21;i:1;i:36;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""jennamclarke"";s:4:""name"";s:12:""Jenna Clarke"";s:2:""id"";i:44525259;s:6:""id_str"";s:8:""44525259"";s:7:""indices"";a:2:{i:0;i:37;i:1;i:50;}}}",995069112,3413,190,160,2012-12-07 08:38:00,"I am a primary producer, wife, parent &, Taxpaying Member of the Australian Public.",Australia,,0,4,4,357,775,326
n587,larycrews,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Trevor8Hobbs"";s:4:""name"";s:12:""Trevor Hobbs"";s:2:""id"";i:97777729;s:6:""id_str"";s:8:""97777729"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1220121799553249280,29559,2522,3558,2020-01-22 18:11:37,"Ex-journalist. Published author of five books.  My 75 Years coming on 8-27-2021 Love Lori Crews and Stanford, our cat.  Please: NO DMs. #writer #blogger #actor",Reno NV USA,,0,0,0,358,776,327
n588,patwahlerauthor,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Trevor8Hobbs"";s:4:""name"";s:12:""Trevor Hobbs"";s:2:""id"";i:97777729;s:6:""id_str"";s:8:""97777729"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",22004989,36228,4078,4890,2009-02-26 07:54:01,"#Author of #historicalfiction & #romance. ✍🏻Winner of Western Fictioneers Best First Novel & Walter Williams Award. Loves 2 laugh - avoids the evening news🌞",Missouri,,0,0,0,359,777,328
n589,bromidew,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",467038656,121528,845,819,2012-01-17 21:03:48,outback dweller (pun intended) battered ute & rescue dogs - honoured to live on Wiljali country,,,0,1,1,0,778,554
n590,teachersfed,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""abennett41"";s:4:""name"";s:15:""Annette Bennett"";s:2:""id"";i:1220309802;s:6:""id_str"";s:10:""1220309802"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:28;}}}",312023933,11368,1009,12081,2011-06-06 09:22:08,"The NSW Teachers Federation is the union representing teachers in NSW public education, incl. schools, TAFE colleges and Corrective Services. https://t.co/gHFgRJTjse","Surry Hills, NSW, Australia",,45,10,55,0,131,588
n591,richforrest2,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",3098361703,244860,1001,3430,2015-03-19 15:29:57,Commenting & working towards social justice & a better future for people and animals alike Having a laugh at myself along the way Doesn't play well with trolls,Mornington Peninsula Melbourne,,0,2,2,0,779,588
n592,officialtraza,,true,a:0:{},2560202600,4081,103,173,2014-06-10 20:37:16,Trace.,,,0,0,0,360,780,329
n593,scadadefender,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""kirushanR"";s:4:""name"";s:18:""Kirushan Rasendran"";s:2:""id"";i:140829128;s:6:""id_str"";s:9:""140829128"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""AusCERT"";s:4:""name"";s:7:""AusCERT"";s:2:""id"";i:34204102;s:6:""id_str"";s:8:""34204102"";s:7:""indices"";a:2:{i:0;i:63;i:1;i:71;}}}",2296768588,6636,642,622,2014-01-22 00:03:44,"Senior OT Hunt prof exp’d with various DCS, SIS, & sectors, Always a student standing on the shoulders of giants, passionate about the defense of the scadaz.","Gettysburg, PA",,0,1,1,346,781,560
n594,owenikin82,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",261430425,12865,2468,1350,2011-03-05 18:16:31,"Yr 1 public school teacher, unionist, politics follower, baker and runner.  Join your union 💪","Sydney, NSW, Australia",,0,3,3,0,782,588
n595,mandyjwells,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""abennett41"";s:4:""name"";s:15:""Annette Bennett"";s:2:""id"";i:1220309802;s:6:""id_str"";s:10:""1220309802"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:28;}}}",1703246827,20497,296,494,2013-08-26 19:41:49,"Passionate educator in public ed, proud member of @TeachersFed. Live on Darug & Gundungurra Lands","Blue Mountains, NSW, Australia",,0,11,11,0,783,588
n596,kaysuza,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",341371738,14880,531,375,2011-07-24 03:46:18,NSW govt. schools maths teacher for 40+ years and missing it!,Sydney,,0,0,0,361,784,330
n597,marshallmckee5,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""MifWhy"";s:4:""name"";s:20:""🕯Mif_asks_why🐀"";s:2:""id"";i:1070625079094988800;s:6:""id_str"";s:19:""1070625079094988800"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:10;}}}",921097585590337536,16224,830,140,2017-10-19 15:35:52,"Avant-garde,Health Professional","Sydney, New South Wales",,0,0,0,362,785,331
n598,pennilessscribe,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Trevor8Hobbs"";s:4:""name"";s:12:""Trevor Hobbs"";s:2:""id"";i:97777729;s:6:""id_str"";s:8:""97777729"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",4832549112,643552,54341,68105,2016-01-29 19:42:51,"Award-winning horror writer, questionable painter, unapologetic nerd, and committed beer enthusiast.","Vancouver, Canada",,0,0,0,363,786,332
n599,kittymikkiash,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""femboytrashhh"";s:4:""name"";s:5:""Jamie"";s:2:""id"";i:1069689838436110336;s:6:""id_str"";s:19:""1069689838436110336"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}}",1057101743970967552,159,235,1838,2018-10-29 22:47:50,Hey I'm blue! (kitty or mikki is also fine) 19 (minors dni!) Pan femboy from aus Dm's open,Australia,,0,1,1,364,788,581
n600,iireckon,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""charleshawa"";s:4:""name"";s:14:""Charles Wright"";s:2:""id"";i:1850166343;s:6:""id_str"";s:10:""1850166343"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:29;}}}",48276110,210933,4994,3501,2009-06-18 03:07:10,"God please give us patience, if you give us strength we will just punch them in the face.",,,0,1,1,0,789,531
n601,jgpatella,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1533478202,56286,1108,614,2013-06-20 05:58:04,What happened to truth and a fair go?,,,0,1,1,0,790,531
n602,cassdiva1,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""abennett41"";s:4:""name"";s:15:""Annette Bennett"";s:2:""id"";i:1220309802;s:6:""id_str"";s:10:""1220309802"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:28;}}}",353422746,9306,213,462,2011-08-11 21:45:21,"Lifelong Leftie Feminist Wife Mother of 3 Grandma of 9, Gt Grandma of Hunter & Harlee, musical performer gardener past world traveller dog lover hate Murdoch","Central Coast, New South Wales",,0,9,9,0,791,588
n603,boanz8081970,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""anoman64"";s:4:""name"";s:9:""Anomander"";s:2:""id"";i:376154877;s:6:""id_str"";s:9:""376154877"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""judithajames11"";s:4:""name"";s:12:""Judith James"";s:2:""id"";i:742769376277843972;s:6:""id_str"";s:18:""742769376277843972"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:29;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""FierceDinosaur"";s:4:""name"";s:57:""💧🕯️❤💛🖤Fierce Dinosaur 🔥 🐨 😪 😡"";s:2:""id"";i:38392608;s:6:""id_str"";s:8:""38392608"";s:7:""indices"";a:2:{i:0;i:30;i:1;i:45;}}}",1092209294177488897,12645,855,490,2019-02-03 18:52:42,Left Wing rants & the ramblings of an imbecile.,"Darlinghurst, Sydney",,0,2,2,0,792,531
n604,maybelleb3,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",948558884,69016,1060,788,2012-11-14 16:48:33,,,,0,1,1,0,793,531
n605,jeremytattersa2,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""zanzibar197"";s:4:""name"";s:13:""Not happy Jan"";s:2:""id"";i:1669053787;s:6:""id_str"";s:10:""1669053787"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:31;}}}",884990532077985792,17699,1095,519,2017-07-12 00:19:19,"Sceptical of much, possibly (almost certainly) misanthropic.",Gadigal land australia.,,0,1,1,0,794,588
n606,knnott,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""SingletonArgus"";s:4:""name"";s:19:""The Singleton Argus"";s:2:""id"";i:384584692;s:6:""id_str"";s:9:""384584692"";s:7:""indices"";a:2:{i:0;i:87;i:1;i:102;}}}",178092727,20390,705,285,2010-08-13 17:21:07,"seriously sick of Sport - why the obsession with professional sports entertainment, why is it reported as News?",,,0,1,1,0,795,574
n607,twigletm,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""GeoffLeeMP"";s:4:""name"";s:12:""Geoff Lee MP"";s:2:""id"";i:221570520;s:6:""id_str"";s:9:""221570520"";s:7:""indices"";a:2:{i:0;i:97;i:1;i:108;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:109;i:1;i:120;}}}",1077391380027064322,69180,1224,1178,2018-12-24 21:31:36,Respects to Waddawarung people on whose land I live. FED ICAC NOW. I block most adverts & Re-tweet generously. I block rudeness.,Moved From ACT 5/2019,,0,3,3,0,796,554
