Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,modularity_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub
n696,kelmarx83,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""jgwaight"";s:4:""name"";s:8:""jgwaight"";s:2:""id"";i:717429523;s:6:""id_str"";s:9:""717429523"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""HunterUnions"";s:4:""name"";s:14:""Hunter Workers"";s:2:""id"";i:2731413541;s:6:""id_str"";s:10:""2731413541"";s:7:""indices"";a:2:{i:0;i:95;i:1;i:108;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:109;i:1;i:121;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:122;i:1;i:135;}}}",295590659,31424,5001,2096,2011-05-09 05:50:30,"teacher, mum, unionist. Likes travel, coffee, snorkelling, wining and dining, smelly cheese and the Sydney Swans! views my own",Sydney,,2,18,20,8,2,18,20,3,0.545455,0.594444,15.333333,0.017,0.14494
n698,roseg,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""jgwaight"";s:4:""name"";s:8:""jgwaight"";s:2:""id"";i:717429523;s:6:""id_str"";s:9:""717429523"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""HunterUnions"";s:4:""name"";s:14:""Hunter Workers"";s:2:""id"";i:2731413541;s:6:""id_str"";s:10:""2731413541"";s:7:""indices"";a:2:{i:0;i:95;i:1;i:108;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:109;i:1;i:121;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:122;i:1;i:135;}}}",9199732,313067,4111,2490,2007-10-01 21:46:21,"yeah, nah",,,0,6,6,4,0,6,6,4,0.361111,0.39652,0,0,0.036534
n702,wilfrog1968,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:26;i:1;i:34;}}}",1592677232,17021,236,175,2013-07-14 02:06:57,just one thought at a time,,,0,6,6,2,0,6,6,4,0.441176,0.478704,0,0,0.050549
n706,rlong62,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:26;i:1;i:34;}}}",265941093,61353,4902,2515,2011-03-14 07:27:19,I support the Uluru statement and call on people to walk with First Nations people to achieve VOICE TREAY TRUTH. These are my views. Australian Teacher.,Sydney,,29,28,57,8,29,28,57,3,0.577922,0.646067,713.716667,0.195062,0.18375
n711,angelakorras,,true,a:0:{},78787098,765486,1824,3466,2009-09-30 23:13:25,"Freedom for all not just the few, Terrorism worldwide, Geopolitics. Graphic Content. Nurse."," Australia",,3,0,3,10,3,0,3,0,0,0,0,0.017923,0
n719,kristinvlasto,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""jgwaight"";s:4:""name"";s:8:""jgwaight"";s:2:""id"";i:717429523;s:6:""id_str"";s:9:""717429523"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""HunterUnions"";s:4:""name"";s:14:""Hunter Workers"";s:2:""id"";i:2731413541;s:6:""id_str"";s:10:""2731413541"";s:7:""indices"";a:2:{i:0;i:95;i:1;i:108;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:109;i:1;i:121;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:122;i:1;i:135;}}}",2589433586,694,471,186,2014-06-26 07:39:50,"English/History teacher, writer, activist, Shakespearean translator and shameless book hoarder. All views are my own.",,,0,3,3,4,0,3,3,4,0.352941,0.375,0,0,0.017487
n728,carolblunt9,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""AngelaKorras"";s:4:""name"";s:13:""Angela Korras"";s:2:""id"";i:78787098;s:6:""id_str"";s:8:""78787098"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1278431224940441601,7242,350,132,2020-07-01 16:53:29,"Advocate for public education, mental health and social justice.  Strong unionist.",,,0,3,3,2,0,3,3,4,0.348837,0.369444,0,0,0.022652
n729,landa_s,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",167312355,6951,709,498,2010-07-16 03:37:05,"Women's Coordinator for NSW Teachers Federation. Public Education advocate, teacher. Opinions are my own.","NSW, Australia",,0,3,3,8,0,3,3,4,0.350195,0.371296,0,0,0.021105
n780,npkirwan,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""jobsts"";s:4:""name"";s:44:""01101010 01101111 01100010 01110011 01110100"";s:2:""id"";i:25216405;s:6:""id_str"";s:8:""25216405"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:7;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""mariewalsh18"";s:4:""name"";s:5:""Marie"";s:2:""id"";i:612441328;s:6:""id_str"";s:9:""612441328"";s:7:""indices"";a:2:{i:0;i:8;i:1;i:21;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""PhilCygnus"";s:4:""name"";s:11:""Phil Gorman"";s:2:""id"";i:2493673550;s:6:""id_str"";s:10:""2493673550"";s:7:""indices"";a:2:{i:0;i:22;i:1;i:33;}}}",1945710606,13340,4374,1775,2013-10-07 22:58:13,"Disown the left, right and any other droll myopic dogmatic polarity and worldview. Sanatana Dharm Advaitan and acknowledge traditional owners globally. 👎🇦🇺",Brisbane Qld 4001,,0,3,3,7,0,3,3,2,0.8,0.875,0,0,0.005016
n781,magpie_2021,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""SBSNews"";s:4:""name"";s:8:""SBS News"";s:2:""id"";i:8197942;s:6:""id_str"";s:7:""8197942"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:8;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:3:""SBS"";s:4:""name"";s:13:""SBS Australia"";s:2:""id"";i:2576461;s:6:""id_str"";s:7:""2576461"";s:7:""indices"";a:2:{i:0;i:9;i:1;i:13;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""tanya_plibersek"";s:4:""name"";s:15:""Tanya Plibersek"";s:2:""id"";i:307755781;s:6:""id_str"";s:9:""307755781"";s:7:""indices"";a:2:{i:0;i:21;i:1;i:37;}}}",1341857364605952000,760,71,17,2020-12-23 16:25:15,Maggie the Magpie,,,0,3,3,7,0,3,3,1,1,1,0,0,0.000801
n782,dickwylde,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""abennett41"";s:4:""name"";s:15:""Annette Bennett"";s:2:""id"";i:1220309802;s:6:""id_str"";s:10:""1220309802"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:28;}}}",1190788202736435200,8316,385,353,2019-11-02 20:30:37,Most economists are astrologers; the few who are scientists follow Modern Monetary Theory ...                         My usual response is either FFS or WTF 😎,"New South Wales, Australia",,0,15,15,8,0,15,15,3,0.535714,0.577778,0,0,0.122707
n783,geoffleemp,,true,a:0:{},221570520,1311,1025,2613,2010-11-30 19:50:38,"NSW Minister for Skills and Tertiary Education, Acting Minister for Sport, Multiculturalism, Seniors & Veterans, Member for Parramatta",Parramatta NSW,1,46,0,46,2,46,0,46,0,0,0,0,0.200636,0
n784,entry_level_,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""tanya_plibersek"";s:4:""name"";s:15:""Tanya Plibersek"";s:2:""id"";i:307755781;s:6:""id_str"";s:9:""307755781"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:16;}}}",780688628783599616,1312,73,35,2016-09-27 04:40:48,Corruption begins at home,Boambee,,0,1,1,7,0,1,1,1,1,1,0,0,0.000002
n786,ozsheela,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:5:""QandA"";s:4:""name"";s:5:""QandA"";s:2:""id"";i:16213404;s:6:""id_str"";s:8:""16213404"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:6;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""abcnews"";s:4:""name"";s:8:""ABC News"";s:2:""id"";i:2768501;s:6:""id_str"";s:7:""2768501"";s:7:""indices"";a:2:{i:0;i:7;i:1;i:15;}}}",362743043,31572,854,809,2011-08-26 18:32:27,Social conscience & love our Planet . Passionate about Our Broadwater & The Spit GC. Preservation of Public Land. I will block you if you are spam.,,,0,2,2,11,0,2,2,1,1,1,0,0,0.006865
n789,mpbev,,true,"a:50:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""prudinx"";s:4:""name"";s:7:""💧pru"";s:2:""id"";i:613264547;s:6:""id_str"";s:9:""613264547"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:8;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""DeliciousSophie"";s:4:""name"";s:9:""SophieDel"";s:2:""id"";i:779630629587591169;s:6:""id_str"";s:18:""779630629587591169"";s:7:""indices"";a:2:{i:0;i:9;i:1;i:25;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""libliars"";s:4:""name"";s:5:""wayne"";s:2:""id"";i:983712571;s:6:""id_str"";s:9:""983712571"";s:7:""indices"";a:2:{i:0;i:26;i:1;i:35;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""calmatwo153725"";s:4:""name"";s:13:""Damien McLeay"";s:2:""id"";i:513253098;s:6:""id_str"";s:9:""513253098"";s:7:""indices"";a:2:{i:0;i:36;i:1;i:51;}}i:4;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""CapesJoy"";s:4:""name"";s:11:""Joyce Capes"";s:2:""id"";i:761924811635331072;s:6:""id_str"";s:18:""761924811635331072"";s:7:""indices"";a:2:{i:0;i:52;i:1;i:61;}}i:5;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""JennyPineapple2"";s:4:""name"";s:15:""Jenny Pineapple"";s:2:""id"";i:822234835573821440;s:6:""id_str"";s:18:""822234835573821440"";s:7:""indices"";a:2:{i:0;i:62;i:1;i:78;}}i:6;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""kateju9"";s:4:""name"";s:27:""@kate 🌹 whos next #metoo"";s:2:""id"";i:1176059647301574659;s:6:""id_str"";s:19:""1176059647301574659"";s:7:""indices"";a:2:{i:0;i:79;i:1;i:87;}}i:7;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""NarelleMacPher1"";s:4:""name"";s:18:""Narelle MacPherson"";s:2:""id"";i:1082965391276535808;s:6:""id_str"";s:19:""1082965391276535808"";s:7:""indices"";a:2:{i:0;i:88;i:1;i:104;}}i:8;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""RBJRON"";s:4:""name"";s:16:""💧Ron Jones❄"";s:2:""id"";i:1601937732;s:6:""id_str"";s:10:""1601937732"";s:7:""indices"";a:2:{i:0;i:105;i:1;i:112;}}i:9;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""blakandblack"";s:4:""name"";s:12:""blakandblack"";s:2:""id"";i:225779417;s:6:""id_str"";s:9:""225779417"";s:7:""indices"";a:2:{i:0;i:113;i:1;i:126;}}i:10;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""WorldIwoe"";s:4:""name"";s:40:""Indigenous World of Entertainment - IWOE"";s:2:""id"";i:1346569552956510209;s:6:""id_str"";s:19:""1346569552956510209"";s:7:""indices"";a:2:{i:0;i:127;i:1;i:137;}}i:11;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""twtrrr"";s:4:""name"";s:16:""🌹 Imogen 🌹"";s:2:""id"";i:47353721;s:6:""id_str"";s:8:""47353721"";s:7:""indices"";a:2:{i:0;i:138;i:1;i:145;}}i:12;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""ramornie"";s:4:""name"";s:11:""Kate Wilson"";s:2:""id"";i:58381910;s:6:""id_str"";s:8:""58381910"";s:7:""indices"";a:2:{i:0;i:146;i:1;i:155;}}i:13;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""marie19705"";s:4:""name"";s:6:""marie5"";s:2:""id"";i:48946651;s:6:""id_str"";s:8:""48946651"";s:7:""indices"";a:2:{i:0;i:156;i:1;i:167;}}i:14;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""plainte"";s:4:""name"";s:14:""jeremy andrews"";s:2:""id"";i:42565549;s:6:""id_str"";s:8:""42565549"";s:7:""indices"";a:2:{i:0;i:168;i:1;i:176;}}i:15;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""BejuPerth"";s:4:""name"";s:5:""Ashie"";s:2:""id"";i:1314812409157017600;s:6:""id_str"";s:19:""1314812409157017600"";s:7:""indices"";a:2:{i:0;i:177;i:1;i:187;}}i:16;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""xskinn"";s:4:""name"";s:59:""🕯IanGraves🕯Bad actor & I don’t read letters😉🐀"";s:2:""id"";i:345275528;s:6:""id_str"";s:9:""345275528"";s:7:""indices"";a:2:{i:0;i:188;i:1;i:195;}}i:17;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""WgarNews"";s:4:""name"";s:52:""WGAR News👣 #GrassRoots #AboriginalVoices #WGARmob"";s:2:""id"";i:2908699057;s:6:""id_str"";s:10:""2908699057"";s:7:""indices"";a:2:{i:0;i:196;i:1;i:205;}}i:18;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""LadyPoop2"";s:4:""name"";s:29:""Lady Pooh ( Crazy Sewer Rat )"";s:2:""id"";i:826332877457481728;s:6:""id_str"";s:18:""826332877457481728"";s:7:""indices"";a:2:{i:0;i:206;i:1;i:216;}}i:19;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""MigalooAllies"";s:4:""name"";s:13:""MigalooAllies"";s:2:""id"";i:3102707191;s:6:""id_str"";s:10:""3102707191"";s:7:""indices"";a:2:{i:0;i:217;i:1;i:231;}}i:20;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""lynlinking"";s:4:""name"";s:10:""lynlinking"";s:2:""id"";i:55113432;s:6:""id_str"";s:8:""55113432"";s:7:""indices"";a:2:{i:0;i:232;i:1;i:243;}}i:21;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""Tiddapage"";s:4:""name"";s:5:""Tidda"";s:2:""id"";i:1121999566289555456;s:6:""id_str"";s:19:""1121999566289555456"";s:7:""indices"";a:2:{i:0;i:244;i:1;i:254;}}i:22;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""age_no_barrier"";s:4:""name"";s:7:""OWN NSW"";s:2:""id"";i:1157088899115544576;s:6:""id_str"";s:19:""1157088899115544576"";s:7:""indices"";a:2:{i:0;i:255;i:1;i:270;}}i:23;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""WhteRbbnAdvocat"";s:4:""name"";s:26:""Shaughan Abbott- PM Elect!"";s:2:""id"";i:822060714080636931;s:6:""id_str"";s:18:""822060714080636931"";s:7:""indices"";a:2:{i:0;i:271;i:1;i:287;}}i:24;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""geoffrey_payne"";s:4:""name"";s:11:""Geoff Payne"";s:2:""id"";i:983508625;s:6:""id_str"";s:9:""983508625"";s:7:""indices"";a:2:{i:0;i:288;i:1;i:303;}}i:25;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""3wombats"";s:4:""name"";s:19:""Battle Weary Wombat"";s:2:""id"";i:243882040;s:6:""id_str"";s:9:""243882040"";s:7:""indices"";a:2:{i:0;i:304;i:1;i:313;}}i:26;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""MFWitches"";s:4:""name"";s:3:""MFW"";s:2:""id"";i:2277445532;s:6:""id_str"";s:10:""2277445532"";s:7:""indices"";a:2:{i:0;i:314;i:1;i:324;}}i:27;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""RockLenna"";s:4:""name"";s:18:""Rock Station Lenna"";s:2:""id"";i:1354257991415914498;s:6:""id_str"";s:19:""1354257991415914498"";s:7:""indices"";a:2:{i:0;i:325;i:1;i:335;}}i:28;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""LaLegale"";s:4:""name"";s:16:""Michaela Banerji"";s:2:""id"";i:294292505;s:6:""id_str"";s:9:""294292505"";s:7:""indices"";a:2:{i:0;i:336;i:1;i:345;}}i:29;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""OccupyMyGov"";s:4:""name"";s:17:""Occupy Centrelink"";s:2:""id"";i:1926075181;s:6:""id_str"";s:10:""1926075181"";s:7:""indices"";a:2:{i:0;i:346;i:1;i:358;}}i:30;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""virgotweet"";s:4:""name"";s:16:""Stuart Tomlinson"";s:2:""id"";i:116889724;s:6:""id_str"";s:9:""116889724"";s:7:""indices"";a:2:{i:0;i:359;i:1;i:370;}}i:31;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""michaelpurvis64"";s:4:""name"";s:14:""Michael Purvis"";s:2:""id"";i:3141635426;s:6:""id_str"";s:10:""3141635426"";s:7:""indices"";a:2:{i:0;i:371;i:1;i:387;}}i:32;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""mairzy3039"";s:4:""name"";s:17:""💧John Mair QGM"";s:2:""id"";i:2931645236;s:6:""id_str"";s:10:""2931645236"";s:7:""indices"";a:2:{i:0;i:388;i:1;i:399;}}i:33;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""lynettejoyme"";s:4:""name"";s:10:""lynettejoy"";s:2:""id"";i:628301915;s:6:""id_str"";s:9:""628301915"";s:7:""indices"";a:2:{i:0;i:400;i:1;i:413;}}i:34;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""ThePix_isYugen"";s:4:""name"";s:44:""Yugee_TheDisillusionedPixie_butProudSewerRat"";s:2:""id"";i:1302455707334180864;s:6:""id_str"";s:19:""1302455707334180864"";s:7:""indices"";a:2:{i:0;i:414;i:1;i:429;}}i:35;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""On_Da_Ball3"";s:4:""name"";s:20:""William (Billy) Hunt"";s:2:""id"";i:1275949387550584832;s:6:""id_str"";s:19:""1275949387550584832"";s:7:""indices"";a:2:{i:0;i:430;i:1;i:442;}}i:36;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""JulianHillMP"";s:4:""name"";s:14:""Julian Hill MP"";s:2:""id"";i:750658704949678081;s:6:""id_str"";s:18:""750658704949678081"";s:7:""indices"";a:2:{i:0;i:443;i:1;i:456;}}i:37;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""opa1420"";s:4:""name"";s:12:""Lex de Grauw"";s:2:""id"";i:2283049465;s:6:""id_str"";s:10:""2283049465"";s:7:""indices"";a:2:{i:0;i:457;i:1;i:465;}}i:38;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""AustralianLabor"";s:4:""name"";s:16:""Australian Labor"";s:2:""id"";i:95766807;s:6:""id_str"";s:8:""95766807"";s:7:""indices"";a:2:{i:0;i:466;i:1;i:482;}}i:39;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Vic_Rollison"";s:4:""name"";s:19:""🐀Queen Sewer Rat"";s:2:""id"";i:139328853;s:6:""id_str"";s:9:""139328853"";s:7:""indices"";a:2:{i:0;i:483;i:1;i:496;}}i:40;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""noplaceforsheep"";s:4:""name"";s:21:""Dr Sewer Sheep Person"";s:2:""id"";i:233343317;s:6:""id_str"";s:9:""233343317"";s:7:""indices"";a:2:{i:0;i:497;i:1;i:513;}}i:41;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""BethanyinCBR"";s:4:""name"";s:16:""Bethany Williams"";s:2:""id"";i:1060338999611420672;s:6:""id_str"";s:19:""1060338999611420672"";s:7:""indices"";a:2:{i:0;i:514;i:1;i:527;}}i:42;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""petajan"";s:4:""name"";s:14:""Peta Murphy MP"";s:2:""id"";i:385344053;s:6:""id_str"";s:9:""385344053"";s:7:""indices"";a:2:{i:0;i:528;i:1;i:536;}}i:43;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""NEILDav80815508"";s:4:""name"";s:11:""@NEILDavies"";s:2:""id"";i:1121282413496156160;s:6:""id_str"";s:19:""1121282413496156160"";s:7:""indices"";a:2:{i:0;i:537;i:1;i:553;}}i:44;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""rationalbitch"";s:4:""name"";s:31:""Oh Dear ! Duchess of The Sewer."";s:2:""id"";i:1445053273;s:6:""id_str"";s:10:""1445053273"";s:7:""indices"";a:2:{i:0;i:554;i:1;i:568;}}i:45;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""L_DeWeaver"";s:4:""name"";s:19:""Dr. Lynne De Weaver"";s:2:""id"";i:15248759;s:6:""id_str"";s:8:""15248759"";s:7:""indices"";a:2:{i:0;i:569;i:1;i:580;}}i:46;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""rjstrikers"";s:4:""name"";s:13:""Roberto Jones"";s:2:""id"";i:55819705;s:6:""id_str"";s:8:""55819705"";s:7:""indices"";a:2:{i:0;i:581;i:1;i:592;}}i:47;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""Loud_Lass"";s:4:""name"";s:25:""🐀🦉Sassy Leo🦉🐀"";s:2:""id"";i:2920030904;s:6:""id_str"";s:10:""2920030904"";s:7:""indices"";a:2:{i:0;i:593;i:1;i:603;}}i:48;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""favfavalore"";s:4:""name"";s:13:""gerard collis"";s:2:""id"";i:1046899810287071232;s:6:""id_str"";s:19:""1046899810287071232"";s:7:""indices"";a:2:{i:0;i:604;i:1;i:616;}}i:49;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TreasuryWine"";s:4:""name"";s:19:""TreasuryWineEstates"";s:2:""id"";i:168392043;s:6:""id_str"";s:9:""168392043"";s:7:""indices"";a:2:{i:0;i:617;i:1;i:630;}}}",1124136055668535296,19522,552,957,2019-05-02 22:18:15,"Social conscience but can get too caught up & retreat. KINDNESS is always best! My SO loves me despite my ""Lefty"" views. Mum of 4 amazing caring young adults",Adelaide SA,,0,50,50,5,0,50,50,4,0.462295,0.59279,0,0,0.00013
n790,vocedaustralia,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""Google"";s:4:""name"";s:6:""Google"";s:2:""id"";i:20536157;s:6:""id_str"";s:8:""20536157"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:7;}}}",731898637,127644,10738,13865,2012-08-01 21:44:13,"Sharing news on #Vocational #Training, #ASQA, #CRICOS, #Compliance, #Standards, #NVR, #VET,#Adult Education,#AQF, #TAE,#TAFE,#Education,#Apprenticeship,#VRQA",Sydney,,12,1,13,8,12,1,13,1,1,1,0,0.135482,0.007003
n795,patstep90186964,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""noplaceforsheep"";s:4:""name"";s:21:""Dr Sewer Sheep Person"";s:2:""id"";i:233343317;s:6:""id_str"";s:9:""233343317"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:16;}}}",1151453090979041281,4495,965,301,2019-07-17 07:26:24,"lefty, greenie and proud of it",north east victoria,,0,1,1,5,0,1,1,1,1,1,0,0,0
n802,philcygnus,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""NPKirwan"";s:4:""name"";s:46:""Nigel Kirwan (Niall Ciardubain) #ProudSewerRat"";s:2:""id"";i:1945710606;s:6:""id_str"";s:10:""1945710606"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""jobsts"";s:4:""name"";s:44:""01101010 01101111 01100010 01110011 01110100"";s:2:""id"";i:25216405;s:6:""id_str"";s:8:""25216405"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:21;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""mariewalsh18"";s:4:""name"";s:5:""Marie"";s:2:""id"";i:612441328;s:6:""id_str"";s:9:""612441328"";s:7:""indices"";a:2:{i:0;i:22;i:1;i:35;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""PhilCygnus"";s:4:""name"";s:11:""Phil Gorman"";s:2:""id"";i:2493673550;s:6:""id_str"";s:10:""2493673550"";s:7:""indices"";a:2:{i:0;i:36;i:1;i:47;}}}",2493673550,45091,4990,2684,2014-05-13 21:46:52,"Spouse, granddad X 3 Slave to cat, dogs, chickens X ship's officer, teacher,  school principal Aspie, Agnostic, democratic socialist  No  DMs","Cygnet, Tasmania",,7,4,11,7,7,4,11,1,1,1,98,0.033754,0.003358
